nif,name,originial-address,merged-address,address-count,zip-code,city,form,cae-code,active-2016,active-2015,active-2014,active-2013,active-2012,active-2012-2016
511185804,STARSHINE - MARKETING E SERVIÇOS DE CONSULTADORIA FINANCEIRA LDA (ZONA FRANCA DA MADEIRA),R da Carreira N 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,69200,0,0,0,0,1,1
511137710,STELLA MARINA - SERVIÇO DE TRANSPORTE MARÍTIMO LDA (ZONA FRANCA DA MADEIRA),Rua da Carreira 115 - 117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,,0,0,0,1,0,1
511131127,STELLAREA - SERVIÇOS DE TRANSPORTE MARÍTIMO LDA (ZONA FRANCA DA MADEIRA),R da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,93294,0,0,1,0,0,1
510409016,"SUPER SERIES - EVENTOS DESPORTIVOS, LDA (ZONA FRANCA DA MADEIRA)","Rua da Carreira, N. 115/ 117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,93192,1,1,0,1,1,4
511164491,"T & L - MARKETING E SERVIÇOS, LDA (ZONA FRANCA DA MADEIRA)",Rua da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,,0,0,0,0,0,0
511151845,TEMPLAREMA-MARKETING E CONSULTORIA ECONÓMICA E COMERCIAL LDA (ZONA FRANCA DA MADEIRA),R da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,,0,0,0,0,0,0
511164793,THANER - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, 115-117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,70220,0,0,0,0,1,1
511159820,THRYLOS - COMÉRCIO E ALUGUER INTERNACIONAL DE MEIOS DE TRANSPORTE AÉREO S.A. (ZONA FRANCA DA MADEIRA),R da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,SA,,0,0,0,0,0,0
511189672,TODA A VIDA - TRUSTEE - SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS S.A. (ZONA FRANCA DA MADEIRA),Rua da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,SA,,0,0,0,0,0,0
511163770,TREMITI - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"R da Carreira, 115 e 117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,46900,0,0,0,0,1,1
511186193,TREVISOREN - MARKETING E SERVIÇOS DE CONSULTADORIA FINANCEIRA LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, N. 115 e 117",Avenida Arriaga 73 115 e 117,189,,Funchal,LDA,,0,0,0,0,0,0
511185863,TREVITOLX - MARKETING E SERVIÇOS DE CONSULTADORIA COMERCIAL LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, N. 115 e 117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,,0,0,0,0,1,1
511185995,TRINIGWALL - MARKETING E SERVIÇOS DE CONSULTADORIA COMERCIAL LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, 115 e 117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,,0,0,0,1,0,1
513334807,"TRINIGWALL - TRADING E INVESTIMENTOS , LDA","Rua da Carreira, N. 115-117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,70220,1,1,0,0,0,2
511248261,TRYLK - TRADING E GESTÃO DE PACOTES TURÍSTICOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, 115 e 117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,46900,0,0,1,0,1,2
511164505,VALERIANA - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, 115-117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,,0,0,0,0,0,0
511119801,"VALORIS - COMÉRCIO E ALUGUER INTERNACIONAL DE MEIOS DE TRANSPORTE AÉREOS, LDA (ZONA FRANCA DA MADEIRA)","Rua da Carreira, 115-117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,69200,0,0,1,0,0,1
511164475,VERGONTA - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, 115-117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,82990,0,0,1,0,0,1
511114931,VIANNLOG - CONSULTORIA ECONÓMICA LDA (ZONA FRANCA DA MADEIRA),"Rua da Carreira, 115-117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,46900,0,0,0,1,0,1
511185880,VURDIX - MARKETING E SERVIÇOS DE CONSULTADORIA COMERCIAL LDA (ZONA FRANCA DA MADEIRA),Rua da Carreira 115 - 117,Avenida Arriaga 73 115 e 117,189,9000-047,Funchal,LDA,,0,0,0,0,1,1
511151870,WALIDO - COMÉRCIO E ALUGUER INTERNACIONAL DE MEIOS DE TRANSPORTE AÉREOS LDA (ZONA FRANCA DA MADEIRA),Rua da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,69200,0,0,0,0,0,0
511249098,WINNING ADVANTAGE CONSULTORIA E COMÉRCIO ELECTRÓNICO S.A. (ZONA FRANCA DA MADEIRA),"Rua da Carreira, N. 115 e 117",Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,SA,,0,0,0,1,0,1
511248938,"WSTA - EVENTS MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)",Rua da Carreira N. 115 e 117,Avenida Arriaga 73 115 e 117,189,9000-047,Funchal,LDA,,0,0,0,0,1,1
511151535,YUMI - TRADING E INVESTIMENTOS LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA),R da Carreira 115/ 117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,69200,0,0,1,1,0,2
511133073,ZAGAREA - CONSULTADORIA ECONÓMICA E COMERCIAL LDA (ZONA FRANCA DA MADEIRA),R. da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,,Funchal,LDA,,0,0,0,1,0,1
511164785,ZAMPOGNA - TRADING E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),Rua da Carreira 115-117,Avenida Arriaga 73 115 e 117,189,9000-042,Funchal,LDA,82990,0,0,1,0,0,1
511251661,"ZEUG - TRANSPORTES E SERVIÇOS MARÍTIMOS, SOCIEDADE UNIPESSOAL, LDA ( ZONA FRANCA DA MADEIRA )","Rua da Carreira, 115-117",Avenida Arriaga 73 115 e 117,189,,Funchal,UNI,,0,0,0,0,0,0
511073267,BANCO MADESANT - SOCIEDADE UNIPESSOAL S.A. (ZONA FRANCA DA MADEIRA),"Av Arriaga 73-2. , Sala 211",Avenida Arriaga 73 211,1,9004-533,Funchal,UNI,64190,1,0,1,0,0,2
511163428,"ABRUZIA - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga N 73 - 2 Andar - Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,46441,0,0,0,1,1,2
511163940,"ACCIAI - CONSULTADORIA E PARTICIPAÇÕES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga N 73 - 2 - Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511143443,ADDLESHAW - SGPS LDA (ZONA FRANCA DA MADEIRA),Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,SGPS,,0,0,0,0,0,0
511099932,AMURADA GESTÃO E INVESTIMENTOS LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA),"Edifício Marina Club, Avenida Arriaga, 73-2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,96093,0,0,0,1,1,2
511056168,ASTÚCIA - SOCIEDADE DE DESENVOLVIMENTO DE PATENTES S.A. (ZONA FRANCA DA MADEIRA),Av Arriaga 73-2-Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,SA,,0,0,0,0,0,0
511165854,"BALWERK II - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL S.A. (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,1,1
511165838,"BALWERK IV - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N 73 2 , Sala 212",Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511165790,"BALWERK IX - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)",Av. Arriaga N 73 2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46494,0,0,1,0,1,2
511165722,"BALWERK VI - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,1,1
511165781,"BALWERK X - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)","Av. Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9004-533,Funchal,LDA,46494,0,0,1,1,1,3
511165714,"BALWERK XI - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Avenida Arriaga N 73 2 Andar Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511163967,"BAZZELY IV - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,1,1
511165706,"BAZZELY V - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, LDA - EM LIQUIDAÇÃO ( ZONA FRANCA DA MADEIRA )","Avenida Arriaga, 73, 2 Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46494,0,0,1,0,1,2
511165650,"BAZZELY X - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)",Avenida Arriaga N 73 2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46494,0,0,1,0,1,2
511122756,BINCHYS - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Av. Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,LDA,,0,0,0,0,0,0
511159170,BROADWALK - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,Funchal,LDA,,0,0,0,0,0,0
511092636,BULGARI PORTUGAL - ACESSÓRIOS DE LUXO (SOCIEDADE UNIPESSOAL) LDA (ZONA FRANCA DA MADEIRA),Av Arriaga 73-2-Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511160127,BUOZZI - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Av Arriaga, 73 - 2 Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46494,0,0,0,0,1,1
511111592,"CALDERON - TRADING E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga 73 - 2 - Sl 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511114958,CAVADINI ? CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 73, 2. Andar, Sala 212, 9000-064 Funchal",Avenida Arriaga 73 212,98,9000-064,Funchal,LDA,46494,0,0,0,1,0,1
511164327,"CORAM POPULO - COMÉRCIO INTERNACIONAL E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Edifício Marina Club, Avenida Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511095732,"DERAIN - MARKETING E SERVIÇOS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 75, Conjunto Monumental do Infante, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,69200,0,0,1,1,0,2
511166664,"DRACAENA - SGPS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Avenida Arriaga N 73 2 Andar Sala 212,Avenida Arriaga 73 212,98,9000-064,Funchal,UNI,,0,0,0,0,1,1
511171200,"EDP TRADER INTERNACIONAL - COMÉRCIO, CONSULTORIA E SERVIÇOS, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511225920,"EDWARD COTTER PARTNERSHIP MADEIRA, LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)",Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46494,0,0,1,0,1,2
511111665,"EUROSURV - SERVIÇOS E INVESTIMENTOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511122730,EVERSHEDS - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,LDA,,0,0,0,0,0,0
511146639,"FERNISLE - COMÉRCIO INTERNACIONAL E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Edifício Marina Club, Avenida Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511166621,"FI MADEIRA - SGPS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,64202,0,0,0,1,0,1
511225911,"FMCV MADEIRA - CONSULTADORIA E PARTICIPAÇÕES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 73-2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal;,UNI,,0,0,0,0,0,0
511073585,GALÁCTICA - COMÉRCIO INTERNACIONAL E SERVIÇOS LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA),"Edifício Marina Club, Avenida Arriaga, N. 73, 2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46190,1,0,0,0,1,2
511050550,GELCOR - COMÉRCIO E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA) - EM LIQUIDAÇÃO,"Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,1050-161,Lisboa,LDA,46494,0,0,0,0,1,1
511154925,"GOLF OVERSEAS - PROMOÇÃO DE CAMPOS DE GOLFE, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,,0,0,0,0,0,0
511139063,"GOLF WORLD - GESTÃO DE DIREITOS DE DESPORTISTAS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Av. Arriaga, 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511156553,HOLMA - SERVIÇOS DE CONSULTADORIA S.A. (ZONA FRANCA DA MADEIRA),"Av Arriaga Edf Marina Club, N 73, 2 , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,SA,70220,0,0,0,0,1,1
511075022,INVESTIMENTOS MUNDO DA MARINHA - SGPS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 73, 2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,SGPS,,0,0,0,0,0,0
511153619,KJARTAN - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,LDA,,0,0,0,0,0,0
511165846,"KRIM - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL, S.A. (ZONA FRANCA DA MADEIRA)",Avenida Arriaga N 73 2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,1,1
511118473,"LAGAE - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal;,UNI,,0,0,0,0,0,0
511164084,"LESKOVAC - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Edifício Marina Club, Avenida Arriaga, N. 73, 2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,70220,0,0,1,0,1,2
511163436,"LUKENDER - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511159188,LYCABETTUS - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Av. Arriaga, N. 73 - 2. Andar - Sala 212",Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511144024,"MANZATIZ - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,41100,0,0,0,1,0,1
511111673,"MAREM - SERVIÇOS E INVESTIMENTOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Av Arriaga 73-2 Andar, Sala 212-Sé",Avenida Arriaga 73 212,98,9000-064,Funchal,UNI,,0,0,0,0,0,0
511158289,"MASALFORN - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, Edifício Marina Club, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,69200,0,0,1,0,0,1
511152949,"MELLBYE - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA ( ZONA FRANCA DA MADEIRA )",Av Arriaga 73 2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511158130,"MOSTA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,70220,0,0,1,1,0,2
511075510,"MUNDO DA MARINHA - VESTUÁRIO MARÍTIMO, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,1,0,1
511165803,"MURDEIRA BEACH DEVELOPMENTS - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46494,1,0,0,0,0,1
511250487,"MUROA - MARKETING E TRADING, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","3, Rue Des Bains, L. 1212",Avenida Arriaga 73 212,98,9000-058,Funchal,UNI,68100,1,1,0,1,0,3
511107552,NORMALOX - GESTÃO E PARTICIPAÇÕES SGPS LDA (ZONA FRANCA DA MADEIRA),Av.arriaga N 73 2 Andar Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,SGPS,,0,0,0,0,0,0
511106092,"OATS INTERNATIONAL (MADEIRA) - CONSULTADORIA ECONÓMICA, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA )",Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511216092,"ORE CAPITAL, LDA (ZONA FRANCA DA MADEIRA)","Av. Arriaga, N 73, 2 Andar-Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,70220,0,0,1,0,0,1
511286511,"PALAZZO LEONARDO 11A - INVESTIMENTOS IMOBILIÁRIOS, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","3 Rue Des Bains, L - 1212",Avenida Arriaga 73 212,98,9000-058,Funchal,UNI,68100,1,1,0,1,1,4
511286520,"PALAZZO LEONARDO 11B - INVESTIMENTOS IMOBILIÁRIOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","3, Rue Des Bains, L-1212",Avenida Arriaga 73 212,98,9000-058,Funchal,UNI,68100,1,1,0,1,1,4
511286490,"PALAZZO LEONARDO 8A - INVESTIMENTOS IMOBILIÁRIOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","3, Rue Des Bains, L-1212",Avenida Arriaga 73 212,98,9000-058,Funchal,UNI,68100,1,1,0,1,1,4
511286503,"PALAZZO LEONARDO 8B - INVESTIMENTOS IMOBILIÁRIOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","3 Rue Des Bains, L - 1212",Avenida Arriaga 73 212,98,9000-058,Funchal,UNI,68100,1,1,0,1,1,4
511165811,"PARADISE BEACH DEVELOPMENTS - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, LDA (ZONA FRANCA DA MADEIRA)",Avenida Arriaga N 73 2 Andar Sala 212,Avenida Arriaga 73 212,98,9000-064,Funchal,LDA,46494,0,0,0,0,1,1
511087993,PCAPITAL SGPS UNIPESSOAL S.A. (ZONA FRANCA DA MADEIRA),"Av. Arriaga, N. 73, Sala 212,  Edifício Marina Club",Avenida Arriaga 73 212,98,9004-533,Funchal,UNI,64202,0,0,0,0,0,0
511080239,PEI E COMPANHIA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, 73, Edifício Marina Club, 2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,,,0,0,0,0,1,1
511256671,PEMAQUID PARTNERS - CONSULTADORIA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 73, 2. , Sala 212",Avenida Arriaga 73 212,98,,,LDA,,0,0,0,1,0,1
511257120,PENOBSCOT INVESTMENT MANAGEMENT - CONSULTADORIA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, n 73, 2 Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,,0,0,0,0,0,0
511147481,PEP'S RECORDS PORTUGAL - SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),Av Arriaga 73-2/ Sala 212,Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511142943,PLOTKIN - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA (ZONA FRANCA DA MADEIRA),Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,46494,0,0,0,1,0,1
511262973,"PRIVADO GESTE, SGPS S.A. EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, Edificio Marina Club, 73-2. , Sala 212",Avenida Arriaga 73 212,98,9004-533,Funchal,SGPS,64202,1,1,0,0,1,3
511133855,"QUEENSWAY - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga N 73 - 2 - Sala 212,Avenida Arriaga 73 212,98,,,UNI,,0,0,0,0,0,0
511152345,"SALUTE - CONSULTADORIA E SERVIÇOS, LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,73200,0,0,0,1,1,2
511089082,"SPINWELF - COMÉRCIO INTERNACIONAL, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 73-2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511114982,"ST. MICHEL - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga N 73-2 Andar Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,46494,0,0,0,0,1,1
511143109,"SWARTLING - COMÉRCIO DE PRODUTOS ALIMENTARES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,46311,0,0,0,0,1,1
511171234,"TAGGIA IX - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,46494,0,0,0,0,1,1
511251408,"TAGGIA LXII - SGPS, UNIPESSOAL LDA ( ZONA FRANCA DA MADEIRA )","Edifício Marina Club, Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511251424,"TAGGIA LXIII - SGPS, UNIPESSOAL LDA","Edifício Marina Club, Avenida Arriaga, N. 73, 2. Andar, Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,0,0
511171218,"TAGGIA VII - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga 73-2 Sala 212,Avenida Arriaga 73 212,98,9000-060,Funchal,UNI,,0,0,0,0,1,1
511171226,"TAGGIA VIII - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 73-2. , Sala 212",Avenida Arriaga 73 212,98,9000-060,Funchal,LDA,,0,0,0,0,1,1
